PARKING_ID,RECORD_DATE,RECORD_STATUS,PARKING_STATUS,FROM_DATE,TO_DATE,CITY_OWNED,DDP_BLOCKNUM,SUBMARKET,NUMBER_OF_SPACES,LOT_OPERATOR,ENTER_OFF_STREETS,MONTHLY_RATE,DAILY_RATE,BIZ_FILE_NUM,PARKING_TYPE,GLOBALID,SHAPE_Length,SHAPE_Area
26,,47,,,,No,62,17th/Office,678,Central-Allright (Telegraph)-STANDARD PARKING,Curtis/17th,95.0,12.0,1054626,Parking Garage,{7873B3B8-1078-4507-93CD-071252AA02A0},0.00250362057691,3.79554393241e-07
30,,48,,,,No,29,LoDo,310,Central-Allright (Larimer Square),Market/14th,150.0,8.0,1007296,Parking Garage,{526AA188-FCC2-49E1-B86D-1D96899A1C42},0.00174450950236,1.82266265166e-07
31,,49,,,,No,61,17th/Office,653,Central-Allright (Independence Plaza)-STANDARD PARKING,Curtis/16th,150.0,12.0,1054621,Parking Garage,{5AA8D517-3065-417E-A07C-92076CB774DB},0.00295068801407,5.18695305247e-07
32,,50,,,,No,50,Convention,730,Central-Allright (Park Central)-STANDARD PARKING,Lawrence/15th,160.0,10.0,1054618,Parking Garage,{AE347283-4D5E-4A8A-BF04-4CC49AA7F80D},0.00172774206948,1.57101080008e-07
72,,51,,,,No,87B,17th/Office,589,AMPCO SYSTEM PARKING #6901, ,135.0,-9999.0,1038426,Parking Garage,{58A62162-B26A-4EC5-85A8-64A8474029CB},0.00262661974161,4.03595915587e-07
35,,52,,,,No,70A,17th/Office,594,"CENTRAL PARKING-LAZ PARKING MIDWEST, LLC",Champa/17th,150.0,10.0,1041268,Parking Garage,{49405176-BBD9-4DAD-8584-8FFA182CEC70},0.00243019748367,3.09115877261e-07
38,,53,,,,No,59,Convention,370,CENTRAL PARKING SYSTEM,Curtis/14th,130.0,7.0,1055435,Parking Garage,{37B50E1B-EBD5-4043-91F9-1F5400127E26},0.00359963799295,7.33360800562e-07
39,,54,,,,No,93,17th/Office,355,Central-Allright (Wells Fargo Tower),Welton/17th,180.0,12.0,1016341,Parking Garage,{832EE463-27DE-4C60-9766-8645DBC9DF99},0.00236683510527,2.96718367948e-07
41,,55,,,,No,85,17th/Office,256,BCORP-HRT,California/17th,205.0,12.0,990301,Parking Garage,{FA97DF52-2D1F-4B0B-95C9-395C7D7536E7},0.00141394891128,1.1888324492e-07
44,,56,,,,No,92D,17th/Office,299,CENTRAL PARKING-LAZ PARKING MIDWEST,Welton/16th,155.0,-9999.0,1057985,Parking Garage,{12199C1A-1F07-46C9-A08E-48F2EE99406E},0.00202899950746,2.23899643412e-07
45,,57,,,,No,84,Convention,560,"Global Pacific Properties, LLC-NEUSTETERS GARAGE",Stout/15th,130.0,13.0,1054386,Parking Garage,{6D756E26-6F75-4D24-89D0-E98283B0E508},0.00223652603944,2.75247946506e-07
49,,58,,,,No,127B,17th/Office,852,Interpark,Sherman/17th Ave.,135.0,10.0,990019,Parking Garage,{1CA0965A-35DF-47A7-AB98-26CDF6C68682},0.00223784780486,2.15474243411e-07
50,,59,,,,No,100A,Convention,786,Central-Allright (Denver Pavilions),Welton/15th,160.0,9.0,81731,Parking Garage,{84581875-1FF8-4373-AFE3-A85BC0F77889},0.00348276289704,7.40863823768e-07
53,,60,,,,No,110,17th/Office,332,CENTRAL PARKING S (410 Parking Garage)-LAZ PARKING MIDWEST,Tremont/17th,155.0,20.0,1057987,Parking Garage,{B68C0E46-1173-4F8C-A7CD-B93BEDC4E2A6},0.0026247977519,3.96205833589e-07
76,,61,,,,Yes, , ,995,City and County of Denver,Champa,0.0,0.0,990020,Parking Garage,{C5CF81BF-544B-4F53-B764-61475143B8FB},0.00324667723835,5.94338489844e-07
57,,62,,,,No,133A,17th/Office,980,STANDARD PARKING,Sherman/17th Ave.,140.0,12.0,1054612,Parking Garage,{D6806EB1-18A5-4653-8061-580967683EBF},0.00165900970475,1.62329447168e-07
58,,63,,,,No,121A,17th/Office,534,Ampco-STANDARD PARKING,Lincoln/16th Ave.,140.0,12.0,1053248,Parking Garage,{FBDEE584-3D43-46E6-86A9-5B9B786D02F7},0.00188165798215,2.19698490128e-07
61,,64,,,,No,108A,Convention,1270,"Standard (15th and Tremont)-DRIFTWOOD HOSPITALITY MGT, LLC",15th/Glenarm,130.0,9.0,5589,Parking Garage,{E8DFB262-B891-4286-B78A-DF585BC2723B},0.00271259675912,3.6383906916e-07
52,,65,,,,No,127A,17th/Office,349,Central-Allright (Mellon),Sherman/17th Ave.,160.0,9.0,1041189,Parking Garage,{44B16074-F319-4829-A03E-75C8FAE45150},0.00142270342958,1.16389144318e-07
3,,66,,,,Yes,155,Golden Triangle,974,City & County of Denver,12th Ave/Bannock,75.0,8.0,990021,Parking Garage,{A80CD73C-7B5A-4F3E-99A3-EAD5F53B279A},0.00559712476175,1.17855748741e-06
78,,67,,,,Yes, , ,200,CCN Bid,1st,40.0,0.0,990022,Parking Garage,{3C9BE7F9-B0AE-4081-9237-5E3E348835BB},0.00188784553365,2.09524708233e-07
15,,68,,,,No,65B,Ballpark,200,Carpark,Arapahoe/21st,90.0,-9999.0,990023,Parking Garage,{73D31FFD-4D17-4E6F-ACD6-7590CDB6154C},0.00129532600442,9.33383335785e-08
21,,69,,,,No,20,LoDo,248,Central-Allright 16 Market Lot,Blake/16th,140.0,12.0,1055434,Parking Garage,{EFEED071-34F4-4F4D-9FBA-50213D6A2C42},0.00167716554625,1.69741339886e-07
28,,70,,,,No,40,Convention,433,Central-Allright (Writer Square)-STANDARD PARKING,Lawrence/15th,135.0,8.0,1054619,Parking Garage,{F57E00BB-F47F-4FF5-A8A1-7C9C9A3A740E},0.00156675782524,1.36682480822e-07
36,,71,,,,No,38A,Convention,156,Central-Allright Bravo Lot,Lawrence/13th,80.0,-9999.0,990024,Parking Garage,{E10AA083-A4C4-40DD-9BBE-EBDB14A645A4},0.00203238966073,2.21475923485e-07
42,,72,,,,No,102,17th/Office,623,Interpark,Glenarm/17th,-9999.0,15.0,990025,Parking Garage,{9E74D0DF-103F-4A2E-9A5B-F36E2D8E703B},0.00207611014053,2.38457019721e-07
56,,73,,,,No,115,17th/Office,197,Standard Parking,Court/16th,225.0,-9999.0,1021049,Parking Garage,{9D4A3FF3-1BA0-49BE-8628-A3CFB282E23D},0.00207757150998,2.46713620389e-07
60,,74,,,,No,126C,17th/Office,408,Ampco 6833,17th Ave./Lincoln,175.0,9.0,990026,Parking Garage,{1653AB4B-01D1-4549-896D-5D7025DE31F2},0.00139667257476,1.12063060101e-07
64,,75,,,,No,117,Convention,1070,Adam's Mark Hotel,15th/Cleveland,185.0,12.0,990302,Parking Garage,{0C2C3A49-0C60-42C3-95FF-7021AAA411BE},0.00265742586447,4.26484501703e-07
65,,76,,,,No,120,17th/Office,242,Equity-CENTRAL PARKING,16th Ave./Lincoln,150.0,24.0,1050242,Parking Garage,{17BF3736-AACC-45F1-AF3E-E1D9D96078C2},0.00199886591277,2.28175159754e-07
11,,77,,,,No,10B,LoDo,192,Central Allright Atrium Lot,18th/Wazee,100.0,6.0,1030085,Parking Garage,{1727274B-A584-4CE5-8C77-C3F89C847124},0.00160051885755,1.54808033916e-07
16,,78,,,,No,22,LoDo,495,Central-Allright (Alamo Plaza)-ALPHA P,Market/17th,155.0,9.0,1047755,Parking Garage,{157163BA-FB87-422B-B930-6A1C5BE6300F},0.00217579569673,2.66938160578e-07
19,,79,,,,No,64,17th/Office,297,AMPCO SYSTEM PARKING #6868,Curtis/19th,75.0,5.0,1038398,Parking Garage,{1D49EB95-3E08-4853-9B4C-8C968068A6FE},0.00434127849192,1.05236343266e-06
24,,80,,,,No,52,17th/Office,431,Standard,Lawrence/17th,135.0,12.0,990027,Parking Garage,{E7164FE6-1E58-4B52-87E6-FDC9040CBC74},0.00166973718814,1.67401214265e-07
27,,81,,,,No,96A,17th/Office,668,Central-Allright (2099 Welton)-STANDARD PARKING,Welton/Broadway,115.0,-9999.0,1054617,Parking Garage,{8FED727F-C3BF-4237-908B-94AEAD5590D8},0.00203595867133,2.32232755439e-07
29,,82,,,,No,87A,17th/Office,1521,Central-Allright (1801 California)-STANDARD PARKING,California/18th,165.0,10.0,1053260,Parking Garage,{B7B9784F-D737-4973-8D22-8BB82E1C1CFC},0.00309116551895,4.67893845646e-07
62,,83,,,,No,108B,Convention,262,Holiday Inn-STANDARD PARKING,Glenarm/14th,130.0,14.0,1053256,Parking Garage,{22448EFC-E6AB-41C5-876E-B8873ED24C18},0.00269834500615,3.5258983437e-07
40,,84,,,,No,123A,17th/Office,327,AMPCO SYSTEM PARKING #6888B/G,Lincoln/18th Ave.,105.0,-9999.0,1038427,Parking Garage,{349B4268-2F29-46C4-8CA7-0D66DBAAED35},0.00201445139537,2.52714159238e-07
,,85,,,,,,,,HYATT REGENCY DENVER TECH CENTER,Tufts/Syracuse,,,1060326,Parking Garage,{526E5BA7-D842-4F8B-B9D6-D28A52AB0421},0.00249837941604,3.47206575422e-07
,,86,,,,,,,,ONE PARKING-STANDARD PARKING,16th/Broadway,,,1057683,Parking Garage,{DA89B318-FCD9-4C03-85AC-416B955609A3},0.00173268924267,1.80917973806e-07
,,571,,,,,,,,HYATT REGENCY DENVER TECH CENTER,Tufts/Syracuse,,,1060326,Surface Parking,{AA1B0655-C919-4AD7-8EBA-37686180CD26},0.013683674157,8.50031174158e-07
,,572,,,,,,,,"LEG TRANSPORTAION, LLC",32nd/Lowell,,,1058734,Surface Parking,{D4604E72-E519-466B-9615-AF9E21F817D2},0.0013334219283,6.79056873463e-08
,,573,,,,,,,,"LEG TRANSPORTATION, LLC",32nd/Meade,,,1058740,Surface Parking,{E9CB7FCC-E2B0-460C-82B8-4BCFEFA6D690},0.00145110830337,9.39890915282e-08
,,574,,,,,,,,"LEG TRANSPORTATION, LLC",LOwell/Moncrieff,,,1058736,Surface Parking,{92F4017C-C472-4F23-9120-700EF8ACC186},0.00154095383443,1.28513691728e-07
,,575,,,,,,,,"MAXX AUTO RECOVERY, INC",Smith/Olive,,,1031221,Surface Parking,{D0AF372A-B9A2-454E-8E1B-85DC5D32A542},0.00805845706402,1.60254754524e-06
,,576,,,,,,,,"NEW METROPOLITAN DEVELOPMENT, LLC",14th/York,,,81721,Surface Parking,{4EAF7AB9-B8C8-48C3-AB97-646687E2585F},0.0021654286666,2.21336985891e-07
,,577,,,,,,,,PARKING PARTNERS CAPITAL FUND,Park/Curtis,,,1005709,Surface Parking,{45A6BE9F-8991-4232-9116-EF53652111A5},0.00128524055024,9.20305222109e-08
,,578,,,,,,,,PIONEER INVESTMENT COMPANY,madison/Bayaud,,,8947,Surface Parking,{F6065FCA-8C47-435A-873A-80490CB0C644},0.00313581240924,1.71986615713e-07
,,579,,,,No,,,,RENAISSANCE DENVER HOTEL,39th/Quebec,,,1022273,Surface Parking,{5FF00092-B0CB-4A2D-B5FA-61F103ED5152},0.00425665599635,1.94500946306e-07
,,580,,,,,,,,REPUBIC PARKING SYSTEM INC,16th/Pennsylvania,,,1038003,Surface Parking,{7182C261-477F-46C1-A7E6-76496C446FAB},0.00436500458658,3.54477444918e-07
,,581,,,,,,,,REPUBLIC PARKING SYSTEM,13th/Tremont,,,1038007,Surface Parking,{17CF59E5-7FBB-4598-B58F-E37E14156954},0.0019071320499,2.14045125868e-07
,,582,,,,,,,,ROSE MEDICAL CENTER,,,,1041843,Surface Parking,{7259D0D4-188D-4B01-AF23-53C1D22B9D8E},0.00141805696263,6.63079682235e-08
,,583,,,,,,,,ROSE MEDICAL CENTER,,,,1041843,Surface Parking,{6CF5EE47-1675-4F28-B6B5-10D951BCC0EF},0.00436914659664,2.12576095239e-07
,,584,,,,,,,,ROSE MEDICAL CENTER,,,,1041843,Surface Parking,{B3BED0C0-636C-458B-96A7-7BC4CA971CBB},0.00571422636366,3.31957630224e-07
,,585,,,,,,,,ROSE MEDICAL CENTER,,,,1041843,Surface Parking,{69F1A063-64C0-4976-A626-45993959AABD},0.00117409728641,5.93653211741e-08
,,586,,,,,,,,ROSE MEDICAL CENTER,,,,1041843,Surface Parking,{DA428307-4E6F-42A6-AB33-F23A18080F43},0.00281602663496,1.1117263041e-07
,,587,,,,,,,,SPIRE PARKING LLC,Ulster/Tufts,,,1051498,Surface Parking,{1395991D-3AA5-420B-9DCF-5A94CA298CD6},0.00248136447109,1.45850057762e-07
,,588,,,,,,,,"SABUS ENTERPRISES, INC",bannock/6th,,,10149,Surface Parking,{CDD1FDF2-55E0-4F94-960E-39D4F0F3FB61},0.00141448169498,6.92371121075e-08
,,589,,,,,,,,"SABUS ENTERPRISES, INC",Santa Fe/7th,,,1043127,Surface Parking,{FFD20892-1721-420C-9671-EB5AA55483B0},0.00187259246837,6.33145767388e-08
,,590,,,,,,,,STANDARD PARKING,Mississippi/Sherman,,,1053257,Surface Parking,{BB9173A8-AAF8-4B43-BC3E-01822F766219},0.0028097256621,4.26879787991e-07
,,591,,,,,,,,STANDARD PARKING,1st/University,,,1054627,Surface Parking,{332768F5-25DB-43AB-96BC-06987DEE4073},0.00315838111153,2.78525857086e-07
,,592,,,,,,,,,University/3rd,,,990278,Surface Parking,{EB307496-3ADD-4817-9A11-933AB2B7DF86},0.00475508759701,2.59939792338e-07
,,593,,,,,,,,STANDARD PARKING,1st/Saint Paul,,,1054676,Surface Parking,{EFB7EC14-CE1F-44A2-B45F-73D0FA27C47B},0.00105693583718,4.99559296505e-08
,,594,,,,,,,,TAFT STREET INVESTMENTS,17th/Pearl,,,1058098,Surface Parking,{B829A8F5-6E9C-42D2-BD49-CD736BB7E33F},0.00224128295899,1.28171847852e-07
,,595,,,,,,,,"THE DENVER TURNVEREIN, INC",Clarkson/16th,,,73583,Surface Parking,{8B2B97E5-EAA4-4B4F-94FA-CB376A798637},0.00358512324134,2.73844149853e-07
,,596,,,,,,,,TIME PARK LOT #4,18th/pearl,,,78156,Surface Parking,{12AE81A0-6403-4366-8BCE-B8E1E2E492AC},0.00162605206791,1.3457606147e-07
,,597,,,,,,,,"TIME PARK, LLC  LOT # 14",cherokee/Louisiana,,,24562,Surface Parking,{0064808B-A07F-4A7D-8ED9-8631E12012BE},0.0012721591555,6.83506907501e-08
,,598,,,,,,,,TOM'S DINER,pearl/colfax,,,21573,Surface Parking,{E49E0BBF-96D5-481F-915A-DEC9FF79E9B8},0.00207282567067,1.51797580558e-07
,,599,,,,,,,,"TRIUMVIRATE PROPERTIES, LLC",12th/acoma,,,10448,Surface Parking,{0F64A533-1310-42B9-BC75-E98B31FBE919},0.00289031306278,4.38727478383e-07
,,600,,,,,,,,UNIVERSITY OF DENVER LOT U,york/jewell,,,1007730,Surface Parking,{BA277114-C75C-4523-B8DC-CBD5469FD306},0.00143212183231,9.59094581416e-08
,,601,,,,,,,,UNIVERSITY OF DENVER,asbury/josephine,,,1007751,Surface Parking,{C2A19C57-1A24-411E-8A80-8DEE8F7FF724},0.00327688542677,1.90643197167e-07
,,602,,,,,,,,UNIVERSITY OF DENVER LOT F-306,high,,,88862,Surface Parking,{F01F5086-B2DD-4091-A780-845607C73C5B},0.00518553238915,2.77858546509e-07
,,603,,,,,,,,UNIVERSITY OF DENVER,high,,,88856,Surface Parking,{9F4F2B03-72CD-450E-BF26-7743533AEB87},0.00372684635647,1.57612597226e-07
,,604,,,,,,,,UNIVERSITY OF DENVER LOT 108,buchtel/columbine,,,93895,Surface Parking,{EEFCEA70-79EA-474E-8037-C2BD32C03F72},0.00887256303219,1.55557531102e-06
,,605,,,,,,,,UNIVERSITY OF DENVER LOT 109,high/iliff,,,93892,Surface Parking,{BDA54B0D-9D1E-4983-A6B8-55B4DC16D4CB},0.00110321134377,6.47578427344e-08
,,606,,,,,,,,UNIVERSITY OF DENVER LOT 110/310,race/iliff,,,88843,Surface Parking,{2D60D38E-C07A-491B-9592-377AAB056ACD},0.0015699247224,8.69034950192e-08
,,607,,,,,,,,UNIVERSITY OF DENVER LOT 119,wesley/race,,,88848,Surface Parking,{E8BA7045-BEDA-4C87-9893-05BB47534B1B},0.00385094836912,2.7971009319e-07
,,608,,,,,,,,UNIVERSITY OF DENVER LOT 121,race/vine,,,88846,Surface Parking,{D658062A-F152-4A52-AD9E-F4A66079175D},0.00387279671908,1.62077265441e-07
,,609,,,,,,,,UNIVERSITY OF DENVER LOT 123,gaylord/wesley,,,88852,Surface Parking,{777196EA-4308-41FE-B758-25D8B4A6BFA3},0.00455517466712,2.1111424452e-07
,,610,,,,,,,,UNIVERSITY OF DENVER LOT 125,gaylord/wesley,,,88853,Surface Parking,{3E9F37D8-5EB9-4623-ABB7-8F0D2888127E},0.00118645670119,4.49756757844e-08
,,611,,,,,,,,UNIVERSITY OF DENVER LOT 125,gaylord/wesley,,,88853,Surface Parking,{888503F3-A431-4E10-9C59-B66FCC683626},0.00278499745752,1.41711169938e-07
,,612,,,,,,,,UNIVERSITY OF DENVER LOT 302,race/evans,,,88857,Surface Parking,{8595C1A5-8C1F-481A-BC6E-22BB593BE06B},0.00253932657095,1.90924927723e-07
,,613,,,,,,,,UNIVERSITY OF DENVER LOT 303,asbury/high,,,93888,Surface Parking,{7C220A26-FA39-44E2-AF5E-75022DE8F43D},0.00170032655757,1.55896801032e-07
,,614,,,,,,,,UNIVERSITY OF DENVER LOT 305,university blvd,,,93889,Surface Parking,{6254B071-F816-417F-805A-94C8FB9C5810},0.000945841072218,4.07080175672e-08
,,615,,,,,,,,UNIVERSITY OF DENVER LOT 314 & 401,buchtel,,,88842,Surface Parking,{93614BAA-2039-4A74-8D62-DC29B55786E5},0.0152901087805,9.44049628291e-07
,,616,,,,,,,,UNIVERSITY OF DENVER LOT 316,race/asbury,,,88858,Surface Parking,{D20CEDEA-E1D6-4AAA-8413-A6E4282C93A7},0.00298609133091,4.21873086846e-07
,,617,,,,,,,,UNIVERSITY OF DENVER LOT FC,williams/evans,,,93894,Surface Parking,{2A23DA73-804F-4C28-A91E-0FD282CD4010},0.0022639983501,1.33201067973e-07
,,618,,,,,,,,UNIVERSITY OF DENVER LOT 304,iliff/university,,,88850,Surface Parking,{C6F3D2B0-6858-4EE5-8F10-AF72CAA816B5},0.00423217453369,3.03158763667e-07
,,619,,,,,,,,UNIVERSITY OF DENVER LOT O,iliff,,,88851,Surface Parking,{503F9452-38A9-4EE1-83C3-9D7D32C869CD},0.00620448886845,4.26014173782e-07
,,620,,,,,,,,UNIVERSITY OF DENVER LOT U,york/jewell,,,1007730,Surface Parking,{004BA269-9D59-4AEA-A3C7-1669B8FB29A9},0.00157628849359,9.8238463457e-08
,,621,,,,,,,,UNIVERSITY OF DENVER LOT W,jewell/university,,,88844,Surface Parking,{0F241CD5-FBA0-42B4-9BEF-B311018E839B},0.0037993890754,4.98125470719e-07
,,622,,,,,,,,UNIVERSTIY OF DENVER LOT 118/138,wesley,,,88847,Surface Parking,{F91E72B9-9755-4A30-B5CC-F6C892D886C3},0.0040071394344,2.59308066118e-07
,,623,,,,,,,,WALLYPARK,47th,,,1043012,Surface Parking,{0093543C-3B6F-48DA-8C41-7C743E1A7206},0.0160009891222,6.26517755565e-06
,,624,,,,,,,,WEST EVANS MINI STORAGE,evans/lipan,,,16313,Surface Parking,{A48A773A-53A6-4E98-AA94-C28B95836367},0.00397802322981,3.04148585951e-07
,,625,,,,,,,,WEST EVANS MINI STORAGE,evans/lipan,,,16313,Surface Parking,{730CBC71-DB37-4578-98A7-F4058D78517F},0.000931991312814,3.93672240159e-08
139,,626,,,,No,2,LoDo,,CENTRAL PARKING, ,-9999.0,-9999.0,1050470,Surface Parking,{81EC3ECA-4A59-4C3C-9587-BDE87FDA5579},0.00180885214923,1.10466687017e-07
298,,627,,,,No,119C,Convention,98,Central-Allright Harry Lot,Cleveland/15th,-9999.0,10.0,81956,Surface Parking,{838CC175-AE74-415A-93E9-C91878D21951},0.00114701045329,6.40864635539e-08
,,628,,,,No,,17th/Office,154,"Global Pacific Properties, LLC",Lincoln/Colfax,170.0,-9999.0,990323,Surface Parking,{7F038808-672F-47ED-AE23-B98F0879CC2B},0.00289199302745,4.45656785688e-07
,,629,,,,,,,,STANDARD PARKING,university/2nd/josephine,,,1054625,Surface Parking,{76D38B3B-968E-4644-8944-36989E928181},0.0034053529177,1.8721568009e-07
18,,630,,,,No,0, ,, , ,-9999.0,-9999.0,990077,Surface Parking,{504710EC-3806-43BD-B473-119DD6CD8710},0.00204385361954,2.05212594793e-07
70,,631,,,,No,35A,Ballpark,196,"Time Park-MARKET STREET, LLC-MOUNTAIN GOLD LIMITED",Market/20th,-9999.0,3.0,65738,Surface Parking,{806BEEAC-926D-4DAD-8C7A-C26A2E70C911},0.00105655970665,4.82296181183e-08
102,,632,,,,No,0, ,,ELOY MARTINEZ FAMILY TRUST, ,-9999.0,-9999.0,1059297,Surface Parking,{751C15FA-36CF-4094-AD1A-BC8F0C3D09BD},0.0014497296175,1.24168341187e-07
241,,633,,,,No,76A,Convention,30,"TIME PARK, LLC LOT #18",Stout/14th,115.0,6.0,10106,Surface Parking,{57D89A76-824D-4515-9101-47E1A1199B37},0.00118790754842,6.10175863385e-08
196,,634,,,,No,129A,17th/Office,100,Interpark-CENTRAL PARKING SYSTEM-LINCOLN PARKING,14th Ave./Lincoln,90.0,4.0,1049110,Surface Parking,{FAEE7955-CF6C-48A9-B940-F20BD0935C32},0.00187216413257,2.14286812626e-07
,,635,,,,,,,,Republic Parking,Blake/14th,,,1058526,Surface Parking,{F5564683-1A15-44D8-90DC-1AB64A227862},0.0033231805121,1.63870030902e-07
183,,636,,,,yes,A,LoDo,62,City and County of Denver,Blake/14th,125.0,5.0,1058455,Surface Parking,{7F9D4CC6-8AE6-4EE0-A47E-AD3D3F12C71A},0.00211195587837,1.91355740884e-07
,,637,,,,,,,,"S & K PARKING, LLC",Fox/14th,,,8338,Surface Parking,{66EC7901-DF91-416D-BE28-B5D4E7263813},0.000673724258511,2.79932905394e-08
137,,638,,,,No,14C,LoDo,34,"AMPCO SYSTEM PARKING #6824-SABUS ENTERPRISES, INC",Blake/17th,-9999.0,6.0,1007160,Surface Parking,{5EFDD5BA-512D-4124-B0ED-90A13916763F},0.00121429831924,7.42411811047e-08
,,639,,,,,,,,SANTA FE DRIVE REDEVELOPMENT CORP,7th/Santa Fe,,,37206,Surface Parking,{D4F0147A-DA14-4EDF-98C1-626F9A709CC7},0.00203579840588,1.26164243294e-07
,,640,,,,,,,,SPORTS AUTHORITY,10th/Broadway,,,7531,Surface Parking,{E39ED5C3-353E-4053-B0B4-4AF645B73C0C},0.00161273860489,1.38314382381e-07
80,,641,,,,No,45B,Ballpark,40,TIM SABUS & COMPANY,Lawrence/20th,-9999.0,3.0,32369,Surface Parking,{C294779E-7F61-42AD-A8A8-C1ED79881D62},0.00126639127609,9.00561915043e-08
67,,642,,,,No,46A,Ballpark,100,AMPCO SYSTEM PARKING #6823-MOUNTAIN GOLD LIMITED,Lawrence/21st,50.0,2.0,10151,Surface Parking,{E17EB854-3D91-474B-AF5B-651872FBE4DF},0.00209227197618,2.53632428595e-07
67,,643,,,,No,46A,Ballpark,100,AMPCO SYSTEM PARKING #6823-MOUNTAIN GOLD LIMITED,Lawrence/21st,50.0,2.0,88423,Surface Parking,{C9A13837-E25B-4C47-9AC1-941B3B75E2BE},0.00184291006808,1.32717058198e-07
296,,644,,,,No,113D,Convention,,CENTRAL PARKING,Tremont/15th,130.0,8.0,1058313,Surface Parking,{8576A9A6-2097-4C1F-B57D-A4707BAA62AD},0.0018131771514,1.94105903822e-07
296,,645,,,,No,113D,Convention,,CENTRAL PARKING,Tremont/15th,130.0,8.0,6334,Surface Parking,{3FA3BECB-356A-4FD4-9C6D-2A8B23155852},0.0013966980921,3.8898222254e-08
157,,646,,,,No,6,LoDo,40,MOUNTAIN GOLD LIMITED,Wazee/14th,-9999.0,5.0,76915,Surface Parking,{DBFC89A6-E9B9-4862-A5BC-0A2D8AD9D7EB},0.0013630898163,9.06540989578e-08
336,,647,,,,No,0, ,,GUS PARKING LOT #20,Grant/Logan,-9999.0,-9999.0,63180,Surface Parking,{C343B92F-632D-463A-9FE9-11445B66D85A},0.00224680492665,2.55207474298e-07
399,,648,,,,No,153C,Golden Triangle,84,"Time Park-CENTRAL PARKING SYSTEMS-TIM SABUS AND COMPANY, INC.",13th/Cherockee,65.0,6.0,31426,Surface Parking,{1D1D31F8-05C4-4648-AC09-1AD50917B03C},0.00231588281326,2.12158392691e-07
124,,649,,,,No,0, ,,LE GENERAL-MOUNTAIN GOLD LIMITED,Park/California,-9999.0,-9999.0,91948,Surface Parking,{21065158-6807-46AF-A120-B0881F432BD6},0.00119047154787,7.66566695981e-08
166,,650,,,,No,96B,17th/Office,40,Central-Allright-TIME PARK LOT #24,Welton/21,100.0,4.0,1007080,Surface Parking,{81B8485B-2CDC-4D37-A2D7-C413601E3618},0.00146006272756,1.28356354905e-07
404,,651,,,,No,151,Golden Triangle,,"AMPCO SYSTEM PARKING #5808 - ERICKSON FARMS, LTD", ,-9999.0,-9999.0,1051492,Surface Parking,{1317151F-FD33-430D-AC64-FA7D01257BE2},0.00115203114688,6.03152638706e-08
245,,652,,,,No,83E,Convention,132,ALPHA PARK,Stout/14th,115.0,4.0,1007084,Surface Parking,{9ADD468E-8E84-4AAC-9979-819818C13AC4},0.00137692890335,1.03663641812e-07
201,,653,,,,No,49,Convention,337,1415 LAWRENCE ARAPAHOE-FOUR SEASONS HOTEL DENVER,15th/Arapahoe,-9999.0,7.0,1054385,Surface Parking,{0922ADEF-693F-40F7-8A43-B1B34E2E5F0B},0.00266045500453,3.86892735158e-07
82,,654,,,,No,56,Ballpark,,CENTRAL PARKING,22nd/Arapahoe,-9999.0,-9999.0,1059491,Surface Parking,{B159B99A-77C4-4022-96DD-A6A2949EDB33},0.00102882881453,4.61169301058e-08
